"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Dosage in Murine Study]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Dosage in Human Study]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Gender]"	"Term Source REF"	"Term Accession Number"	"Factor Value[B3 Vitamin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Time]"	"Unit"	"Term Source REF"	"Term Accession Number"
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_030215&030315_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_030215&030315_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032615_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_032815_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042415&042615_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_0 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_042515_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_0428915_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050115_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050215_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_050315&050415_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051415&051515_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_1 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_10 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_1000 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_3 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_30 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_300 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_051515_Blank"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_052814_0.945 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Standard Curve"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Standard Curve_052814_100 pmol"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
