"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"
"2416476"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_014"	"VT_150414_014.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"788"	""	""
"2416476"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_016"	"VT_150414_016.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"790"	""	""
"2416476"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_018"	"VT_150414_018.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"792"	""	""
"2416477"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_020"	"VT_150414_020.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"794"	""	""
"2416477"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_022"	"VT_150414_022.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"796"	""	""
"2416477"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_024"	"VT_150414_024.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"798"	""	""
"2416478"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_026"	"VT_150414_026.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"800"	""	""
"2416478"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_028"	"VT_150414_028.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"802"	""	""
"2416478"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_030"	"VT_150414_030.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"804"	""	""
"2416479"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_032"	"VT_150414_032.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"806"	""	""
"2416479"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_034"	"VT_150414_034.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"808"	""	""
"2416479"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_036"	"VT_150414_036.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"810"	""	""
"2416465"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_038"	"VT_150414_038.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"812"	""	""
"2416465"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_040"	"VT_150414_040.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"814"	""	""
"2416465"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_042"	"VT_150414_042.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"816"	""	""
"2416466"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_044"	"VT_150414_044.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"818"	""	""
"2416466"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_046"	"VT_150414_046.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"820"	""	""
"2416466"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_048"	"VT_150414_048.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"822"	""	""
"2416467"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_050"	"VT_150414_050.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"824"	""	""
"2416467"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_052"	"VT_150414_052.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"826"	""	""
"2416467"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_054"	"VT_150414_054.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"828"	""	""
"2416468"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_056"	"VT_150414_056.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"830"	""	""
"2416468"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_058"	"VT_150414_058.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"832"	""	""
"2416468"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_060"	"VT_150414_060.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"834"	""	""
"2416469"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_062"	"VT_150414_062.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"836"	""	""
"2416469"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_064"	"VT_150414_064.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"838"	""	""
"2416469"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_066"	"VT_150414_066.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"840"	""	""
"2416515"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_068"	"VT_150414_068.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"842"	""	""
"2416515"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_070"	"VT_150414_070.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"844"	""	""
"2416515"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_072"	"VT_150414_072.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"846"	""	""
"2416516"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_074"	"VT_150414_074.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"848"	""	""
"2416516"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_076"	"VT_150414_076.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"850"	""	""
"2416516"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_078"	"VT_150414_078.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"852"	""	""
"2416517"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_080"	"VT_150414_080.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"854"	""	""
"2416517"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_082"	"VT_150414_082.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"856"	""	""
"2416517"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_084"	"VT_150414_084.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"858"	""	""
"2416518"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_086"	"VT_150414_086.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"860"	""	""
"2416518"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_088"	"VT_150414_088.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"862"	""	""
"2416518"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_090"	"VT_150414_090.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"864"	""	""
"2416519"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_092"	"VT_150414_092.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"866"	""	""
"2416519"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_094"	"VT_150414_094.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"868"	""	""
"2416519"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_096"	"VT_150414_096.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"870"	""	""
"2416176"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_098"	"VT_150414_098.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"872"	""	""
"2416176"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_100"	"VT_150414_100.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"874"	""	""
"2416176"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 50 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_102"	"VT_150414_102.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_c18neg.tsv"	"4"	""	""	"876"	""	""
