"sample.name"	"Sample.Name"	"Protocol.REF_x"	"Parameter.Value.Post.Extraction."	"Parameter.Value.Derivatization."	"Extract.Name"	"Protocol.REF.1"	"Parameter.Value.Chromatography.Instrument."	"Term.Source.REF_x"	"Term.Accession.Number_x"	"Parameter.Value.Column.model."	"Parameter.Value.Column.type."	"Labeled.Extract.Name"	"Label"	"Term.Source.REF.1_x"	"Term.Accession.Number.1_x"	"Protocol.REF.2"	"Parameter.Value.Scan.polarity."	"Parameter.Value.Scan.m.z.range."	"Parameter.Value.Instrument."	"Term.Source.REF.2_x"	"Term.Accession.Number.2_x"	"Parameter.Value.Ion.source."	"Term.Source.REF.3_x"	"Term.Accession.Number.3_x"	"Parameter.Value.Mass.analyzer."	"Term.Source.REF.4_x"	"Term.Accession.Number.4_x"	"MS.Assay.Name"	"Raw.Spectral.Data.File"	"Protocol.REF.3"	"Normalization.Name"	"Derived.Spectral.Data.File"	"Protocol.REF.4"	"Data.Transformation.Name"	"Metabolite.Assignment.File"	"Source.Name"	"Characteristics.Organism."	"Term.Source.REF_y"	"Term.Accession.Number_y"	"Characteristics.Variant."	"Term.Source.REF.1_y"	"Term.Accession.Number.1_y"	"Characteristics.Organism.part."	"Term.Source.REF.2_y"	"Term.Accession.Number.2_y"	"Protocol.REF_y"	"Factor.Value.feeding."	"Term.Source.REF.3_y"	"Term.Accession.Number.3_y"	"Factor.Value.tissue.source."	"Term.Source.REF.4_y"	"Term.Accession.Number.4_y"	"Factor.Value.genotype."	"Term.Source.REF.5"	"Term.Accession.Number.5"	"Factor.Value.replicate."	"Term.Source.REF.6"	"Term.Accession.Number.6"
"SRC.2....Fasted_rep5_brain"	"SRC-2-/- Fasted_rep5_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2-/- Fasted_rep5_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 knockout"	"NA"	"NA"	"5"	"NA"	"NA"
"SRC.2....Fed_rep1_brain.1"	"SRC-2+/+ Fed_rep1_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fed_rep1_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"1"	"NA"	"NA"
"SRC.2....Fed_rep2_brain.1"	"SRC-2+/+ Fed_rep2_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fed_rep2_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"2"	"NA"	"NA"
"SRC.2....Fed_rep3_brain.1"	"SRC-2+/+ Fed_rep3_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fed_rep3_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"3"	"NA"	"NA"
"SRC.2....Fed_rep4_brain.1"	"SRC-2+/+ Fed_rep4_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fed_rep4_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"4"	"NA"	"NA"
"SRC.2....Fed_rep5_brain.1"	"SRC-2+/+ Fed_rep5_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fed_rep5_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"5"	"NA"	"NA"
"SRC.2....Fasted_rep1_brain.1"	"SRC-2+/+ Fasted_rep1_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fasted_rep1_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"1"	"NA"	"NA"
"SRC.2....Fasted_rep2_brain.1"	"SRC-2+/+ Fasted_rep2_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fasted_rep2_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"2"	"NA"	"NA"
"SRC.2....Fasted_rep3_brain.1"	"SRC-2+/+ Fasted_rep3_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fasted_rep3_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"3"	"NA"	"NA"
"SRC.2....Fasted_rep4_brain.1"	"SRC-2+/+ Fasted_rep4_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fasted_rep4_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"4"	"NA"	"NA"
"SRC.2....Fasted_rep5_brain.1"	"SRC-2+/+ Fasted_rep5_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-2+/+ Fasted_rep5_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src2 wild-type"	"NA"	"NA"	"5"	"NA"	"NA"
"SRC.3....Fed_rep1_brain"	"SRC-3-/- Fed_rep1_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fed_rep1_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"1"	"NA"	"NA"
"SRC.3....Fed_rep2_brain"	"SRC-3-/- Fed_rep2_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fed_rep2_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"2"	"NA"	"NA"
"SRC.3....Fed_rep3_brain"	"SRC-3-/- Fed_rep3_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fed_rep3_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"3"	"NA"	"NA"
"SRC.3....Fed_rep4_brain"	"SRC-3-/- Fed_rep4_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fed_rep4_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"4"	"NA"	"NA"
"SRC.3....Fed_rep5_brain"	"SRC-3-/- Fed_rep5_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fed_rep5_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"5"	"NA"	"NA"
"SRC.3....Fasted_rep1_brain"	"SRC-3-/- Fasted_rep1_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fasted_rep1_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"1"	"NA"	"NA"
"SRC.3....Fasted_rep2_brain"	"SRC-3-/- Fasted_rep2_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fasted_rep2_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"2"	"NA"	"NA"
"SRC.3....Fasted_rep3_brain"	"SRC-3-/- Fasted_rep3_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fasted_rep3_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"3"	"NA"	"NA"
"SRC.3....Fasted_rep4_brain"	"SRC-3-/- Fasted_rep4_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fasted_rep4_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"4"	"NA"	"NA"
"SRC.3....Fasted_rep5_brain"	"SRC-3-/- Fasted_rep5_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3-/- Fasted_rep5_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 knockout"	"NA"	"NA"	"5"	"NA"	"NA"
"SRC.3....Fed_rep1_brain.1"	"SRC-3+/+ Fed_rep1_brain"	"Extraction"	"NA"	"NA"	"NA"	"Chromatography"	"Thermo Scientific TRACE GC Ultra"	"NA"	"NA"	"DB-5 GC (1 µm, 0.25 mm x 15 m; Agilent Technologies)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"NA"	"Thermo Scientific TRACE DSQ"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SRC-3+/+ Fed_rep1_brain"	"NA"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_york_src_GC_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	"NA"	"NA"	"brain"	"NA"	"NA"	"Src3 wild-type"	"NA"	"NA"	"1"	"NA"	"NA"
