"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"V7 20 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 20 10"	"V7 20 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 20 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 20 9"	"V7 20 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 25 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 25 9"	"V7 25 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 30 09"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 30 09"	"V7 30 09.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 5 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 5 10"	"V7 5 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 10 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 10 10"	"V9 10 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 15 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 15 10"	"V9 15 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 16 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 16 9"	"V9 16 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 20 10 "	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 20 10 "	"V9 20 10 .raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 20 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 20 9"	"V9 20 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 25 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 25 9"	"V9 25 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 30 9"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 30 9"	"V9 30 9.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 5 10 "	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 5 10 "	"V9 5 10 .raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 1 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 1 11"	"V1 1 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 26 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 26 10"	"V1 26 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 29 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 29 10"	"V1 29 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 1 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 1 11"	"V11 1 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 26 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 26 10"	"V11 26 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 29 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 29 10"	"V11 29 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2  1 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2  1 11"	"V2  1 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2 29 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2 29 10"	"V2 29 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2 36 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2 36 10"	"V2 36 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V5 1 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V5 1 11"	"V5 1 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V5 26 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V5 26 10"	"V5 26 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V5 29 10 "	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V5 29 10 "	"V5 29 10 .raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 1 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 1 11"	"V7 1 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 26 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 26 10"	"V7 26 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V7 29 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V7 29 10"	"V7 29 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 1:11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 1:11"	"V9 1:11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 26 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 26 10"	"V9 26 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V9 29 10"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V9 29 10"	"V9 29 10.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 11 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 11 11"	"V1 11 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 16 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 16 11"	"V1 16 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V1 8 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V1 8 11"	"V1 8 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 11 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 11 11"	"V11 11 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 16 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 16 11"	"V11 16 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V11 8 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V11 8 11"	"V11 8 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2 11 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2 11 11"	"V2 11 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2 16 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2 16 11"	"V2 16 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"V2 8 11"	"Extraction"	"sample dissolved in initial mobile phase"	"urine"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"NUCLEODUR C18 Isis (1.8 µm, 2 mm x 100 mm; HiChrom)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"alternating"	"150-800"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"V2 8 11"	"V2 8 11.raw"	"Data transformation"	"N/A"	""	"Metabolite identification"	""	"m_bovine_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
