"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Signal range]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Resolution]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SEBASTIAN10661"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10661"	"SEBASTIAN10661.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10716"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10716"	"SEBASTIAN10716.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10721"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10721"	"SEBASTIAN10721.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10886"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10886"	"SEBASTIAN10886.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10891"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10891"	"SEBASTIAN10891.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10896"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10896"	"SEBASTIAN10896.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN10901"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN10901"	"SEBASTIAN10901.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN11066"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN11066"	"SEBASTIAN11066.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN11071"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN11071"	"SEBASTIAN11071.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN11076"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN11076"	"SEBASTIAN11076.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8171"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8171"	"SEBASTIAN8171.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8185"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8185"	"SEBASTIAN8185.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8304"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8304"	"SEBASTIAN8304.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8395"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8395"	"SEBASTIAN8395.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8402"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8402"	"SEBASTIAN8402.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8619"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8619"	"SEBASTIAN8619.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8626"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8626"	"SEBASTIAN8626.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8633"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8633"	"SEBASTIAN8633.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8640"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8640"	"SEBASTIAN8640.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8832"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8832"	"SEBASTIAN8832.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8837"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8837"	"SEBASTIAN8837.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8842"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8842"	"SEBASTIAN8842.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN8847"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN8847"	"SEBASTIAN8847.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9001"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9001"	"SEBASTIAN9001.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9006"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9006"	"SEBASTIAN9006.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9011"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9011"	"SEBASTIAN9011.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9016"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9016"	"SEBASTIAN9016.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9136"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9136"	"SEBASTIAN9136.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9141"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9141"	"SEBASTIAN9141.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9239"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9239"	"SEBASTIAN9239.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9246"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9246"	"SEBASTIAN9246.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9253"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9253"	"SEBASTIAN9253.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9260"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9260"	"SEBASTIAN9260.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9379"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9379"	"SEBASTIAN9379.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9386"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9386"	"SEBASTIAN9386.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9393"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9393"	"SEBASTIAN9393.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SEBASTIAN9608"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	"Waters ACQUITY UPLC PDA Detector"	""	""	"210-450 nm"	""	""	"2 nm"	""	""	""	""	""	""	"Mass spectrometry"	""	""	""	""	""	""	""	""	""	""	""	"SEBASTIAN9608"	"SEBASTIAN9608.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_barley-drought-2010_metabolite profiling_mass spectrometry_v2_maf.tsv"
