"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Biol. Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Tech. replicate]"	"Term Source REF"	"Term Accession Number"
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_#2B_C2"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_C2_1"	"2b_0_C2_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_#2B_D12"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_D12_1"	"2b_0_D12_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_#2B_F10"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_F10_1"	"2b_0_F10_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_#3B_K1"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_K1_1"	"3b_0_K1_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"3B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_#3B_L11"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_L11_1"	"3b_0_L11_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_1_#1_I17_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW480_1_dupl1u2_80lp_0_I17_1"	"RP_SW480_1_dupl1u2_80lp_0_I17_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_1_#2_A18_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_A18_1"	"RP_1mgsDHB_plus5mgsDHB_0_A18_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_1_#4_I18_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I18_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I18_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"4A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_2_#1_L15_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW480_2_dupl1u2_80lp_0_L15_1"	"RP_SW480_2_dupl1u2_80lp_0_L15_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_2_#2_D16_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_D16_1"	"RP_1mgsDHB_plus5mgsDHB_0_D16_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_2_#4_L16_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L16_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L16_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"4A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_3_#1_F23_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_F23_1"	"RP_1mgsDHB_plus5mgsDHB_0_F23_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_3_#2_F24_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_F24_1"	"RP_1mgsDHB_plus5mgsDHB_0_F24_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_3_#3_K1_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K1_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K1_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_3_#4_N24_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N24_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N24_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"4A"	""	""
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_4_#3_J15_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_J15_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_J15_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2b"	""	""	"3A"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#1B_B5"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_B5_1"	"1b_0_B5_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#1B_D3"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_D3_1"	"1b_0_D3_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#1B_G9"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_G9_1"	"1b_0_G9_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#2B_B6"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_B6_1"	"2b_0_B6_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#2B_G10"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_G10_1"	"2b_0_G10_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#3B_J5"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_J5_1"	"3b_0_J5_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"3B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#3B_L3"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_L3_1"	"3b_0_L3_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3B"	""	""
"SW480_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW480_VU_#3B_O9"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_O9_1"	"3b_0_O9_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3B"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_1_#1_A5_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_A5_1"	"RP_1mgsDHB_plus5mgsDHB_0_A5_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1A"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_1_#2_I6_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW620_1_dupl1u2_80lp_0_I6_1"	"RP_SW620_1_dupl1u2_80lp_0_I6_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_1_#4_I6_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I6_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I6_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"4A"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_3_#1_N17_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW630_3_dupl1u2_80lp_0_N17_1"	"RP_SW630_3_dupl1u2_80lp_0_N17_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1B"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_3_#2_N18_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW630_3_dupl1u2_80lp_0_N18_1"	"RP_SW630_3_dupl1u2_80lp_0_N18_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_3_#3_K7_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K7_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K7_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3A"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_3_#4_N18_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N18_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N18_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"4A"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_4_#1_H7_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgDHB_recryst_0_H7_1"	"RP_1mgDHB_recryst_0_H7_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2b"	""	""	"1a"	""	""
"SW620"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW620_4_#2_H8_NOrecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_SW620_4_dupl1u2_80lp_0_H8_1"	"RP_SW620_4_dupl1u2_80lp_0_H8_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2b"	""	""	"2a"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#1B_D17"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_D17_1"	"1b_0_D17_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#1B_G3"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_G3_1"	"1b_0_G3_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#2B_B14"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_B14_1"	"2b_0_B14_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#2B_D18"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_D18_1"	"2b_0_D18_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#2B_G4"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_G4_1"	"2b_0_G4_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#3B_J13"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_J13_1"	"3b_0_J13_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"3B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#3B_L17"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_L17_1"	"3b_0_L17_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3B"	""	""
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"SW948_VU_#3B_O3"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_O3_1"	"3b_0_O3_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3B"	""	""
