"Sample Name"	"Factor Value[Time Point]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"2135358"	"Daily"	""	""	"11"	""	""	"1535"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_029"	"VT_150429_029.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2135363"	"Daily"	""	""	"11"	""	""	"1537"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_031"	"VT_150429_031.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2135363"	"Daily"	""	""	"11"	""	""	"1539"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_033"	"VT_150429_033.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2135363"	"Daily"	""	""	"11"	""	""	"1541"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_035"	"VT_150429_035.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2137690"	"Daily"	""	""	"11"	""	""	"1543"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_037"	"VT_150429_037.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2137690"	"Daily"	""	""	"11"	""	""	"1545"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_039"	"VT_150429_039.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2137690"	"Daily"	""	""	"11"	""	""	"1547"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_041"	"VT_150429_041.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150482"	"Daily"	""	""	"11"	""	""	"1549"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_043"	"VT_150429_043.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150482"	"Daily"	""	""	"11"	""	""	"1551"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_045"	"VT_150429_045.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150482"	"Daily"	""	""	"11"	""	""	"1553"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_047"	"VT_150429_047.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150487"	"Daily"	""	""	"11"	""	""	"1555"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_049"	"VT_150429_049.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150487"	"Daily"	""	""	"11"	""	""	"1557"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_051"	"VT_150429_051.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150487"	"Daily"	""	""	"11"	""	""	"1559"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_053"	"VT_150429_053.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150492"	"Daily"	""	""	"11"	""	""	"1561"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_055"	"VT_150429_055.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150492"	"Daily"	""	""	"11"	""	""	"1563"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_057"	"VT_150429_057.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150492"	"Daily"	""	""	"11"	""	""	"1565"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_059"	"VT_150429_059.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150497"	"Daily"	""	""	"11"	""	""	"1567"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_061"	"VT_150429_061.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150497"	"Daily"	""	""	"11"	""	""	"1569"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_063"	"VT_150429_063.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150497"	"Daily"	""	""	"11"	""	""	"1571"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_065"	"VT_150429_065.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150502"	"Daily"	""	""	"11"	""	""	"1573"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_067"	"VT_150429_067.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150502"	"Daily"	""	""	"11"	""	""	"1575"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_069"	"VT_150429_069.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2150502"	"Daily"	""	""	"11"	""	""	"1577"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_071"	"VT_150429_071.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189755"	"Daily"	""	""	"11"	""	""	"1579"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_073"	"VT_150429_073.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189755"	"Daily"	""	""	"11"	""	""	"1581"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_075"	"VT_150429_075.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189755"	"Daily"	""	""	"11"	""	""	"1583"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_077"	"VT_150429_077.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189760"	"Daily"	""	""	"11"	""	""	"1585"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_079"	"VT_150429_079.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189760"	"Daily"	""	""	"11"	""	""	"1587"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_081"	"VT_150429_081.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2189760"	"Daily"	""	""	"11"	""	""	"1589"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_083"	"VT_150429_083.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190631"	"Daily"	""	""	"11"	""	""	"1591"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_085"	"VT_150429_085.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190631"	"Daily"	""	""	"11"	""	""	"1593"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_087"	"VT_150429_087.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190631"	"Daily"	""	""	"11"	""	""	"1595"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_089"	"VT_150429_089.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190636"	"Daily"	""	""	"11"	""	""	"1597"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_091"	"VT_150429_091.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190636"	"Daily"	""	""	"11"	""	""	"1599"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_093"	"VT_150429_093.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190636"	"Daily"	""	""	"11"	""	""	"1601"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_095"	"VT_150429_095.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190641"	"Daily"	""	""	"11"	""	""	"1603"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_097"	"VT_150429_097.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190641"	"Daily"	""	""	"11"	""	""	"1605"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_099"	"VT_150429_099.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2190641"	"Daily"	""	""	"11"	""	""	"1607"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_101"	"VT_150429_101.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144082"	"Daily"	""	""	"11"	""	""	"1609"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_103"	"VT_150429_103.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144082"	"Daily"	""	""	"11"	""	""	"1611"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_105"	"VT_150429_105.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144082"	"Daily"	""	""	"11"	""	""	"1613"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_107"	"VT_150429_107.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144087"	"Daily"	""	""	"11"	""	""	"1615"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_109"	"VT_150429_109.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144087"	"Daily"	""	""	"11"	""	""	"1617"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_111"	"VT_150429_111.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144087"	"Daily"	""	""	"11"	""	""	"1619"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_113"	"VT_150429_113.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144092"	"Daily"	""	""	"11"	""	""	"1621"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_115"	"VT_150429_115.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144092"	"Daily"	""	""	"11"	""	""	"1623"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_117"	"VT_150429_117.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2144092"	"Daily"	""	""	"11"	""	""	"1625"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_119"	"VT_150429_119.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
"2145332"	"Daily"	""	""	"11"	""	""	"1627"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150429_121"	"VT_150429_121.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18pos.tsv"
