"sample.name"	"Sample.Name"	"Protocol.REF_x"	"Parameter.Value.Post.Extraction."	"Parameter.Value.Derivatization."	"Extract.Name"	"Protocol.REF.1"	"Parameter.Value.Chromatography.Instrument."	"Term.Source.REF_x"	"Term.Accession.Number_x"	"Parameter.Value.Column.model."	"Parameter.Value.Column.type."	"Labeled.Extract.Name"	"Label"	"Term.Source.REF.1_x"	"Term.Accession.Number.1_x"	"Protocol.REF.2"	"Parameter.Value.Scan.polarity."	"Parameter.Value.Scan.m.z.range."	"Parameter.Value.Instrument."	"Term.Source.REF.2_x"	"Term.Accession.Number.2_x"	"Parameter.Value.Ion.source."	"Term.Source.REF.3_x"	"Term.Accession.Number.3_x"	"Parameter.Value.Mass.analyzer."	"Term.Source.REF.4"	"Term.Accession.Number.4"	"MS.Assay.Name"	"Raw.Spectral.Data.File"	"Protocol.REF.3"	"Normalization.Name"	"Derived.Spectral.Data.File"	"Protocol.REF.4"	"Data.Transformation.Name"	"Metabolite.Assignment.File"	"Source.Name"	"Characteristics.Organism."	"Term.Source.REF_y"	"Term.Accession.Number_y"	"Characteristics.Organism.part."	"Term.Source.REF.1_y"	"Term.Accession.Number.1_y"	"Protocol.REF_y"	"Factor.Value.Genotype."	"Term.Source.REF.2_y"	"Term.Accession.Number.2_y"	"Factor.Value.Replicate."	"Term.Source.REF.3_y"	"Term.Accession.Number.3_y"
"2506_55"	"Ler-271"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_55"	"2506_55.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Ler-271"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Ler"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_56"	"Edi-200"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_56"	"2506_56.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Edi-200"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Edi"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_57"	"Sf-204"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_57"	"2506_57.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Sf-204"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Sf"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_58"	"Hi-208"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_58"	"2506_58.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Hi-208"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Hi"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_6"	"Ct-221"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_6"	"2506_6.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Ct-221"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Ct"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_60"	"Kn-216"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_60"	"2506_60.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Kn-216"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Kn"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_61"	"Ct-224"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_61"	"2506_61.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Ct-224"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Ct"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_62"	"Oy-228"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_62"	"2506_62.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Oy-228"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Oy"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_63"	"Rsch-232"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_63"	"2506_63.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Rsch-232"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Rsch"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_64"	"Tsu-236"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_64"	"2506_64.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Tsu-236"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Tsu"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_65"	"Bur-240"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_65"	"2506_65.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Bur-240"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Bur"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_66"	"Mt-244"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_66"	"2506_66.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Mt-244"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Mt"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_67"	"Zu-212"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_67"	"2506_67.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Zu-212"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Zu"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_68"	"Wil-252"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_68"	"2506_68.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Wil-252"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Wil"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_69"	"No-256"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_69"	"2506_69.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"No-256"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"No"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_7"	"Oy-225"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_7"	"2506_7.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Oy-225"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Oy"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_70"	"Ws-260"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_70"	"2506_70.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Ws-260"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Ws"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_71"	"Col-264"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_71"	"2506_71.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Col-264"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Col"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_72"	"Po-268"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_72"	"2506_72.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Po-268"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Po"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_73"	"Ler-272"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_73"	"2506_73.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Ler-272"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Ler"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_8"	"Rsch-229"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_8"	"2506_8.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Rsch-229"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Rsch"	"NA"	"NA"	"2"	"NA"	"NA"
"2506_9"	"Tsu-233"	"Extraction"	"NA"	"sylilation"	"NA"	"Chromatography"	"Agilent 6890N GC"	"NA"	"NA"	"Zebron ZB-5 GC (0.25 µm, 0.25 mm x 30 m; Phenomenex)"	"low polarity"	"NA"	"NA"	"NA"	"NA"	"Mass spectrometry"	"positive"	"70-600"	"Agilent 5975C inert XL MSD"	"NA"	"NA"	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2506_9"	"2506_9.CDF"	"Data transformation"	"NA"	"NA"	"Metabolite identification"	"NA"	"m_MTBLS338_GCMS_Root_met_v2_maf.tsv"	"Tsu-233"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"Tsu"	"NA"	"NA"	"2"	"NA"	"NA"
